Entity,Code,Year,lower_secnd_edu_index
Lesotho,LSO,2014,42.86365128
Liberia,LBR,1978,21.45611
Liberia,LBR,2000,38.15245819
Liberia,LBR,2008,35.53689957
Liberia,LBR,2009,39.56119156
Liberia,LBR,2011,42.03506851
Liberia,LBR,2014,37.204319
Liechtenstein,LIE,2003,73.28430939
Liechtenstein,LIE,2006,73.03102875
Liechtenstein,LIE,2007,83.18386078
Liechtenstein,LIE,2008,100.4950485
Liechtenstein,LIE,2009,108.4862366
Liechtenstein,LIE,2010,119.1066971
Liechtenstein,LIE,2011,104.8997803
Liechtenstein,LIE,2014,98.5148468
Lithuania,LTU,1995,81.93171692
Lithuania,LTU,1996,89.65270233
Lithuania,LTU,1997,79.46775818
Lithuania,LTU,1999,62.30226898
Lithuania,LTU,2000,82.5966568
Lithuania,LTU,2001,92.30697632
Lithuania,LTU,2002,100.0225296
Lithuania,LTU,2003,102.362709
Lithuania,LTU,2011,90.62851715
Lithuania,LTU,2012,94.09687805
Lithuania,LTU,2013,100.3016205
Lithuania,LTU,2014,99.33342743
Low & middle income,,1986,45.83995819
Low & middle income,,1987,46.20109558
Low & middle income,,1988,46.8568573
Low & middle income,,1989,47.23212433
Low & middle income,,1990,47.68048477
Low & middle income,,1991,48.5316124
Low & middle income,,1992,49.86914444
Low & middle income,,1993,51.40254974
Low & middle income,,1994,52.20727921
Low & middle income,,1995,53.31866837
Low & middle income,,1996,54.59441376
Low & middle income,,1997,56.86711502
Low & middle income,,1998,57.82162857
Low & middle income,,1999,58.82809448
Low & middle income,,2000,59.39094925
Low & middle income,,2001,61.19138718
Low & middle income,,2002,62.83306503
Low & middle income,,2003,64.44182587
Low & middle income,,2004,65.29814148
Low & middle income,,2005,65.82566833
Low & middle income,,2006,66.29374695
Low & middle income,,2007,67.25468445
Low & middle income,,2008,68.29824066
Low & middle income,,2009,69.46942902
Low & middle income,,2010,70.9031601
Low & middle income,,2011,72.66446686
Low & middle income,,2012,73.31430817
Low & middle income,,2013,73.76898956
Low & middle income,,2014,73.19200134
Low income,,1970,16.73238373
Low income,,1971,16.73145485
Low income,,1972,17.02542496
Low income,,1973,17.06482887
Low income,,1974,17.05112267
Low income,,1975,17.18276596
Low income,,1976,17.30737686
Low income,,1977,17.48059654
Low income,,1978,17.73407555
Low income,,1979,17.90483093
Low income,,1980,18.35342789
Low income,,1981,18.55823708
Low income,,1982,18.52855682
Low income,,1983,18.66090393
Low income,,1984,18.82208443
Low income,,1985,18.96996307
Low income,,1986,18.84388161
Low income,,1987,18.71170425
Low income,,1988,18.89748955
Low income,,1989,18.88437653
Low income,,1990,18.88650322
Low income,,1991,18.99225044
Low income,,1992,18.97378731
Low income,,1993,19.49979782
Low income,,1994,19.6484108
Low income,,1995,20.68918991
Low income,,1996,20.89546394
Low income,,1997,20.93268585
Low income,,1998,21.00956726
Low income,,1999,20.84958458
Low income,,2000,21.52941513
Low income,,2001,22.21543694
Low income,,2002,23.11526489
Low income,,2003,24.0026722
Low income,,2004,24.96269989
Low income,,2005,26.21555901
Low income,,2006,27.7485733
Low income,,2007,29.21432304
Low income,,2008,30.89938164
Low income,,2009,32.15782166
Low income,,2010,33.53815079
Low income,,2011,34.36256027
Low income,,2012,35.4845047
Low income,,2013,36.07457352
Low income,,2014,37.47629166
Lower middle income,,1986,42.20917892
Lower middle income,,1987,42.84319687
Lower middle income,,1988,43.86330032
Lower middle income,,1989,44.24562836
Lower middle income,,1990,44.87669754
Lower middle income,,1991,45.65747452
Lower middle income,,1992,46.21809769
Lower middle income,,1993,46.85644913
Lower middle income,,1994,47.46692657
Lower middle income,,1995,48.18721008
Lower middle income,,1996,49.07898712
Lower middle income,,1997,49.91676712
Lower middle income,,1998,50.77201843
Lower middle income,,1999,51.74469757
Lower middle income,,2000,51.5788002
Lower middle income,,2001,53.58124542
Lower middle income,,2002,54.89505386
Lower middle income,,2003,57.01866531
Lower middle income,,2004,58.42035294
Lower middle income,,2005,59.16297531
Lower middle income,,2006,60.34347153
Lower middle income,,2007,62.19289398
Lower middle income,,2008,64.11310577
Lower middle income,,2009,65.69961548
Lower middle income,,2010,67.79134369
Lower middle income,,2011,69.67971802
Lower middle income,,2012,70.74458313
Lower middle income,,2013,72.16242981
Lower middle income,,2014,73.19762421
Luxembourg,LUX,1971,27.68800926
Luxembourg,LUX,1972,24.44878006
Luxembourg,LUX,1973,21.65007973
Luxembourg,LUX,1974,19.95105934
Luxembourg,LUX,1975,39.44681931
Luxembourg,LUX,1976,41.17538834
Luxembourg,LUX,1977,50.92237091
Luxembourg,LUX,1978,53.60786819
Luxembourg,LUX,1979,54.61019135
Luxembourg,LUX,1980,56.24082184
Luxembourg,LUX,1985,24.55264091
Luxembourg,LUX,1987,22.22727013
Luxembourg,LUX,1988,20.21652031
Luxembourg,LUX,2006,97.5531311
Luxembourg,LUX,2007,96.21621704
Luxembourg,LUX,2008,95.01024628
Luxembourg,LUX,2010,102.0553589
Luxembourg,LUX,2011,103.4218674
Luxembourg,LUX,2012,109.4869766
Luxembourg,LUX,2013,98.73242188
Macao,MAC,1990,64.7589035
Macao,MAC,1992,66.85677338
Macao,MAC,1993,62.403759
Macao,MAC,1999,75.30084991
Macao,MAC,2000,76.04766083
Macao,MAC,2001,76.94300842
Macao,MAC,2002,80.46282196
Macao,MAC,2003,87.35514832
Macao,MAC,2004,98.29373932
Macao,MAC,2005,102.6509018
Macao,MAC,2006,101.7270203
Macao,MAC,2007,96.58529663
Macao,MAC,2008,87.63981628
Macao,MAC,2009,86.19283295
Macao,MAC,2010,91.04956818
Macao,MAC,2011,93.79971313
Macao,MAC,2012,92.63887024
Macao,MAC,2013,91.77474213
Macao,MAC,2014,96.26822662
Madagascar,MDG,1971,9.924369812
Madagascar,MDG,1972,10.78129959
Madagascar,MDG,1974,10.23511028
Madagascar,MDG,1975,10.50039959
Madagascar,MDG,1985,19.29663086
Madagascar,MDG,1988,17.51329994
Madagascar,MDG,1989,16.79326057
Madagascar,MDG,1990,16.01637077
Madagascar,MDG,1991,14.91205025
Madagascar,MDG,1994,12.08658981
Madagascar,MDG,1996,13.86289978
Madagascar,MDG,2000,13.86520004
Madagascar,MDG,2001,12.95193958
Madagascar,MDG,2002,13.04164982
Madagascar,MDG,2003,13.96494961
Madagascar,MDG,2004,15.17109966
Madagascar,MDG,2005,17.83391953
Madagascar,MDG,2006,19.67215919
Madagascar,MDG,2007,21.89455032
Madagascar,MDG,2008,24.55717087
Madagascar,MDG,2009,26.67193985
Madagascar,MDG,2010,28.58687019
Madagascar,MDG,2011,31.33041954
Madagascar,MDG,2012,33.38508987
Madagascar,MDG,2013,37.70447922
Madagascar,MDG,2014,37.04766846
Malawi,MWI,1974,16.50878906
Malawi,MWI,1975,19.12018967
Malawi,MWI,1976,20.34943008
Malawi,MWI,1977,23.00390053
Malawi,MWI,1978,23.48138046
Malawi,MWI,1979,20.18292046
Malawi,MWI,1980,26.99183083
Malawi,MWI,1981,26.20326042
Malawi,MWI,1982,29.65299034
Malawi,MWI,1983,29.72582054
Malawi,MWI,1984,31.13521004
Malawi,MWI,1985,30.50185966
Malawi,MWI,1986,28.49521065
Malawi,MWI,1987,25.70689964
Malawi,MWI,1988,25.36400032
Malawi,MWI,1989,25.29583931
Malawi,MWI,1990,25.76190948
Malawi,MWI,1991,28.37845993
Malawi,MWI,1992,22.04198074
Malawi,MWI,1993,35.51010895
Malawi,MWI,1994,26.17091942
Malawi,MWI,1995,49.67200089
Malawi,MWI,1996,47.7292099
Malawi,MWI,1999,31.65838051
Malawi,MWI,2005,16.73605919
Malawi,MWI,2006,19.69540024
Malawi,MWI,2007,17.79916954
Malawi,MWI,2008,18.95663071
Malawi,MWI,2009,19.65069962
Malawi,MWI,2010,18.9538002
Malawi,MWI,2011,19.33778954
Malawi,MWI,2012,18.91486931
Malawi,MWI,2013,21.03854942
Malaysia,MYS,1998,90.7767334
Malaysia,MYS,1999,86.10353088
Malaysia,MYS,2000,87.71472168
Malaysia,MYS,2001,85.2696991
Malaysia,MYS,2002,84.13527679
Malaysia,MYS,2003,94.11158752
Malaysia,MYS,2004,89.83365631
Malaysia,MYS,2005,85.59471893
Malaysia,MYS,2006,85.84422302
Malaysia,MYS,2007,86.07911682
Malaysia,MYS,2008,86.24128723
Malaysia,MYS,2009,85.75018311
Malaysia,MYS,2010,86.08255768
Malaysia,MYS,2011,87.14698792
Malaysia,MYS,2012,88.06323242
Malaysia,MYS,2013,85.06183624
Malaysia,MYS,2014,85.35675049
Maldives,MDV,2005,95.36511993
Maldives,MDV,2006,85.96019745
Maldives,MDV,2007,101.6322479
Maldives,MDV,2008,106.950592
Maldives,MDV,2012,97.27638245
Maldives,MDV,2013,99.03800964
Maldives,MDV,2014,93.0719986
Mali,MLI,1971,3.892839909
Mali,MLI,1972,4.053890228
Mali,MLI,1973,4.698599815
Mali,MLI,1974,4.263289928
Mali,MLI,1976,6.120920181
Mali,MLI,1978,7.120230198
Mali,MLI,1981,6.379240036
Mali,MLI,1982,5.225830078
Mali,MLI,1983,6.25289011
Mali,MLI,1984,5.770720005
Mali,MLI,1985,5.545269966
Mali,MLI,1986,5.485879898
Mali,MLI,1987,4.826879978
Mali,MLI,1988,4.847060204
Mali,MLI,2001,15.7737999
Mali,MLI,2002,16.43618965
Mali,MLI,2008,30.15279961
Mali,MLI,2009,33.38317871
Mali,MLI,2010,35.64062119
Mali,MLI,2011,39.50352859
Mali,MLI,2013,29.74906921
Mali,MLI,2014,32.94839859
Malta,MLT,1971,20.14491081
Malta,MLT,1972,29.13149071
Malta,MLT,1973,32.48701859
Malta,MLT,1974,30.96105957
Malta,MLT,1975,45.91427994
Malta,MLT,1976,43.89873886
Malta,MLT,1977,44.38386154
Malta,MLT,1978,45.7342186
Malta,MLT,1979,50
Malta,MLT,1980,50.48460007
Malta,MLT,1981,37.57463074
Malta,MLT,1982,49.1101799
Malta,MLT,1983,50.20478821
Malta,MLT,1984,52.73833847
Malta,MLT,1985,52.49385071
Malta,MLT,1986,56.13319016
Malta,MLT,1987,47.95832825
Malta,MLT,1988,51.539711
Malta,MLT,1989,52.46319962
Malta,MLT,1990,50.62594986
Malta,MLT,1991,56.67155075
Malta,MLT,1992,65.00266266
Malta,MLT,1993,63.14178848
Malta,MLT,1994,63.05648041
Malta,MLT,1995,69.90161896
Malta,MLT,1996,70.42086029
Malta,MLT,1997,77.46430206
Malta,MLT,1998,84.01074219
Malta,MLT,1999,88.57765961
Malta,MLT,2000,87.67371368
Malta,MLT,2001,84.95762634
Malta,MLT,2002,88.02940369
Malta,MLT,2003,93.42698669
Malta,MLT,2004,95.53556061
Malta,MLT,2005,97.2197876
Malta,MLT,2006,100.7304535
Malta,MLT,2007,100.8546982
Malta,MLT,2008,98.17185211
Malta,MLT,2009,92.47409821
Malta,MLT,2010,95.44795227
Malta,MLT,2011,94.29406738
Malta,MLT,2012,92.40505981
Malta,MLT,2013,87.09867859
Malta,MLT,2014,90.1445694
Marshall Islands,MHL,1999,101.0974808
Marshall Islands,MHL,2002,104.4996567
Marshall Islands,MHL,2007,113.0531006
Marshall Islands,MHL,2008,116.9875412
Marshall Islands,MHL,2009,118.7363815
Marshall Islands,MHL,2011,133.7799072
Mauritania,MRT,1978,5.080719948
Mauritania,MRT,1979,5.928450108
Mauritania,MRT,1980,7.378829956
Mauritania,MRT,1981,8.295060158
Mauritania,MRT,1983,10.52795029
Mauritania,MRT,1985,12.60324001
Mauritania,MRT,1986,11.86211014
Mauritania,MRT,1987,12.81601048
Mauritania,MRT,1988,13.20394039
Mauritania,MRT,1989,11.76766014
Mauritania,MRT,1991,11.10927963
Mauritania,MRT,1992,11.62450027
Mauritania,MRT,1993,11.26441002
Mauritania,MRT,1994,11.57396984
Mauritania,MRT,1995,13.17070961
Mauritania,MRT,1999,13.96146965
Mauritania,MRT,2001,17.27243042
Mauritania,MRT,2002,16.37492943
Mauritania,MRT,2003,16.59807968
Mauritania,MRT,2004,16.61709976
Mauritania,MRT,2005,17.67097092
Mauritania,MRT,2006,20.19858932
Mauritania,MRT,2007,16.84711075
Mauritania,MRT,2009,16.57395935
Mauritania,MRT,2012,19.80796051
Mauritania,MRT,2014,28.76836967
Mauritius,MUS,1973,40.2493782
Mauritius,MUS,1974,39.18235016
Mauritius,MUS,1975,37.63964081
Mauritius,MUS,1976,41.79401016
Mauritius,MUS,1977,45.10546875
Mauritius,MUS,1978,52.12440109
Mauritius,MUS,1979,64.19589233
Mauritius,MUS,1981,52.21939087
Mauritius,MUS,1982,50.42845154
Mauritius,MUS,1984,48.54827881
Mauritius,MUS,1985,50.83805847
Mauritius,MUS,1986,46.42967987
Mauritius,MUS,1987,46.98989868
Mauritius,MUS,1988,50.68312073
Mauritius,MUS,1989,62.79864883
Mauritius,MUS,1990,62.96001053
Mauritius,MUS,1991,64.03804779
Mauritius,MUS,1992,57.41976166
Mauritius,MUS,1993,64.08376312
Mauritius,MUS,1994,69.77364349
Mauritius,MUS,1995,74.72612762
Mauritius,MUS,1996,70.8094635
Mauritius,MUS,1997,70.47244263
Mauritius,MUS,1998,74.17951965
Mauritius,MUS,1999,71.3077774
Mauritius,MUS,2000,75.39080811
Mauritius,MUS,2001,75.7414093
Mauritius,MUS,2002,74.48100281
Mauritius,MUS,2003,78.03930664
Mauritius,MUS,2004,76.98480988
Mauritius,MUS,2005,80.51870728
Mauritius,MUS,2006,77.92941284
Mauritius,MUS,2007,78.40354156
Mauritius,MUS,2008,83.97786713
Mauritius,MUS,2009,84.12300873
Mauritius,MUS,2010,81.94317627
Mauritius,MUS,2011,83.91735077
Mauritius,MUS,2012,81.02359772
Mauritius,MUS,2013,83.21311188
Mauritius,MUS,2014,84.81522369
Mexico,MEX,1977,38.37879944
Mexico,MEX,1978,40.45314026
Mexico,MEX,1979,43.90774918
Mexico,MEX,1980,48.17993164
Mexico,MEX,1981,48.88319016
Mexico,MEX,1982,52.81404114
Mexico,MEX,1983,54.21516037
Mexico,MEX,1985,58.19240952
Mexico,MEX,1986,58.23894119
Mexico,MEX,1987,57.80867004
Mexico,MEX,1988,57.36536026
Mexico,MEX,1989,58.60649109
Mexico,MEX,1990,58.1624794
Mexico,MEX,1991,57.29637146
Mexico,MEX,1992,57.30533981
Mexico,MEX,1993,57.15890121
Mexico,MEX,1994,58.53390121
Mexico,MEX,1995,59.82669067
Mexico,MEX,1997,65.68061829
Mexico,MEX,2000,68.67021179
Mexico,MEX,2002,72.84163666
Mexico,MEX,2003,75.46392822
Mexico,MEX,2004,77.34388733
Mexico,MEX,2005,79.13420105
Mexico,MEX,2006,78.93891144
Mexico,MEX,2007,79.83943939
Mexico,MEX,2008,80.03053284
Mexico,MEX,2009,81.57518768
Mexico,MEX,2010,81.06503296
Mexico,MEX,2011,80.334198
Mexico,MEX,2012,79.24845886
Mexico,MEX,2013,80.05896759
Mexico,MEX,2014,80.56407166
Middle East & North Africa,,1970,29.07927513
Middle East & North Africa,,1971,29.07927513
Middle East & North Africa,,1972,29.94237709
Middle East & North Africa,,1973,30.50858307
Middle East & North Africa,,1974,30.67943192
Middle East & North Africa,,1975,31.787117
Middle East & North Africa,,1976,32.63309097
Middle East & North Africa,,1977,34.14029694
Middle East & North Africa,,1978,36.91991806
Middle East & North Africa,,1979,37.69117355
Middle East & North Africa,,1980,38.42193222
Middle East & North Africa,,1981,38.88846207
Middle East & North Africa,,1982,39.23076248
Middle East & North Africa,,1983,39.99422836
Middle East & North Africa,,1984,41.32478333
Middle East & North Africa,,1985,43.21505356
Middle East & North Africa,,1986,45.03086472
Middle East & North Africa,,1987,45.73442841
Middle East & North Africa,,1988,48.04508209
Middle East & North Africa,,1989,49.35917664
Middle East & North Africa,,1990,50.83491516
Middle East & North Africa,,1991,50.79854202
Middle East & North Africa,,1992,52.80944824
Middle East & North Africa,,1993,54.53434753
Middle East & North Africa,,1994,56.94108582
Middle East & North Africa,,1995,57.88479233
Middle East & North Africa,,1996,58.66112518
Middle East & North Africa,,1997,59.01569748
Middle East & North Africa,,1998,60.03877258
Middle East & North Africa,,1999,61.06679916
Middle East & North Africa,,2000,62.28590012
Middle East & North Africa,,2001,63.24321747
Middle East & North Africa,,2002,64.8041153
Middle East & North Africa,,2003,66.78122711
Middle East & North Africa,,2004,67.39753723
Middle East & North Africa,,2005,68.64605713
Middle East & North Africa,,2006,67.68022156
Middle East & North Africa,,2007,67.51187897
Middle East & North Africa,,2008,67.38179779
Middle East & North Africa,,2009,69.19979858
Middle East & North Africa,,2010,68.82376862
Middle East & North Africa,,2011,71.86660767
Middle East & North Africa,,2012,77.22447968
Middle East & North Africa,,2013,73.17003632
Middle East & North Africa,,2014,72.47363281
Middle East & North Africa (all income levels),,1972,30.49824142
Middle East & North Africa (all income levels),,1973,31.03107643
Middle East & North Africa (all income levels),,1974,31.17922783
Middle East & North Africa (all income levels),,1975,32.20145798
Middle East & North Africa (all income levels),,1976,33.0377655
Middle East & North Africa (all income levels),,1977,34.46136856
Middle East & North Africa (all income levels),,1978,37.00843811
Middle East & North Africa (all income levels),,1979,37.75566483
Middle East & North Africa (all income levels),,1980,38.57945251
Middle East & North Africa (all income levels),,1981,39.25982285
Middle East & North Africa (all income levels),,1982,39.83683395
Middle East & North Africa (all income levels),,1983,40.76099396
Middle East & North Africa (all income levels),,1984,42.13905716
Middle East & North Africa (all income levels),,1985,43.98072433
Middle East & North Africa (all income levels),,1986,45.72296143
Middle East & North Africa (all income levels),,1987,46.43202972
Middle East & North Africa (all income levels),,1988,48.62215424
Middle East & North Africa (all income levels),,1989,49.99297333
Middle East & North Africa (all income levels),,1990,51.46350479
Middle East & North Africa (all income levels),,1991,51.62451172
Middle East & North Africa (all income levels),,1992,53.64403534
Middle East & North Africa (all income levels),,1993,55.41609573
Middle East & North Africa (all income levels),,1994,57.8147316
Middle East & North Africa (all income levels),,1995,58.88184357
Middle East & North Africa (all income levels),,1996,59.78311157
Middle East & North Africa (all income levels),,1997,60.19064713
Middle East & North Africa (all income levels),,1998,61.26558685
Middle East & North Africa (all income levels),,1999,62.32806778
Middle East & North Africa (all income levels),,2000,63.60380554
Middle East & North Africa (all income levels),,2001,64.625
Middle East & North Africa (all income levels),,2002,66.22465515
Middle East & North Africa (all income levels),,2003,68.20264435
Middle East & North Africa (all income levels),,2004,69.0282135
Middle East & North Africa (all income levels),,2005,70.34333801
Middle East & North Africa (all income levels),,2006,69.48428345
Middle East & North Africa (all income levels),,2007,69.61904144
Middle East & North Africa (all income levels),,2008,69.71260071
Middle East & North Africa (all income levels),,2009,71.84164429
Middle East & North Africa (all income levels),,2010,72.08180237
Middle East & North Africa (all income levels),,2011,74.65065765
Middle East & North Africa (all income levels),,2012,79.27378845
Middle East & North Africa (all income levels),,2013,75.83163452
Middle East & North Africa (all income levels),,2014,75.32050323
Middle income,,1986,48.5218544
Middle income,,1987,48.93199921
Middle income,,1988,49.63445282
Middle income,,1989,50.0483017
Middle income,,1990,50.54099274
Middle income,,1991,51.46616745
Middle income,,1992,52.93841171
Middle income,,1993,54.5718956
Middle income,,1994,55.44180679
Middle income,,1995,56.56020737
Middle income,,1996,57.94219971
Middle income,,1997,60.43698502
Middle income,,1998,61.47868729
Middle income,,1999,62.61847305
Middle income,,2000,63.16378403
Middle income,,2001,65.08255768
Middle income,,2002,66.80001831
Middle income,,2003,68.54302979
Middle income,,2004,69.51137543
Middle income,,2005,70.12389374
Middle income,,2006,70.64556122
Middle income,,2007,71.72198486
Middle income,,2008,72.87377167
Middle income,,2009,74.22593689
Middle income,,2010,75.88637543
Middle income,,2011,77.99627686
Middle income,,2012,78.80552673
Middle income,,2013,79.45527649
Middle income,,2014,78.74143982
Moldova,MDA,1995,85.99133301
Moldova,MDA,1996,86.76441956
Moldova,MDA,1999,72.77883911
Moldova,MDA,2000,86.85347748
Moldova,MDA,2001,80.42720032
Moldova,MDA,2002,81.96587372
Moldova,MDA,2003,86.21411133
Moldova,MDA,2004,86.26013947
Moldova,MDA,2005,88.84028625
Moldova,MDA,2006,89.02024841
Moldova,MDA,2007,86.3181076
Moldova,MDA,2008,86.99079895
Moldova,MDA,2009,86.87017822
Moldova,MDA,2010,87.75343323
Moldova,MDA,2011,86.40908051
Moldova,MDA,2012,85.14983368
Moldova,MDA,2013,83.40753937
Moldova,MDA,2014,85.00367737
Mongolia,MNG,1974,52.70539093
Mongolia,MNG,1975,62.54751968
Mongolia,MNG,1976,70.63126373
Mongolia,MNG,1978,81.32494354
Mongolia,MNG,1979,83.22371674
Mongolia,MNG,1980,84.63253784
Mongolia,MNG,1995,63.67311859
Mongolia,MNG,1996,108.91185
Mongolia,MNG,1997,58.23526001
Mongolia,MNG,1999,57.67238998
Mongolia,MNG,2000,62.72053146
Mongolia,MNG,2001,66.68990326
Mongolia,MNG,2002,78.49330902
Mongolia,MNG,2003,79.93421936
Mongolia,MNG,2004,82.98391724
Mongolia,MNG,2005,89.7648468
Mongolia,MNG,2006,94.60912323
Mongolia,MNG,2007,93.69037628
Mongolia,MNG,2008,91.12394714
Mongolia,MNG,2009,91.33016205
Mongolia,MNG,2010,106.6259308
Mongolia,MNG,2014,113.7013779
Montenegro,MNE,2011,75.32810974
Montenegro,MNE,2012,93.19917297
Montenegro,MNE,2015,89.64320374
Morocco,MAR,1971,10.74497986
Morocco,MAR,1972,10.18344021
Morocco,MAR,1973,8.787449837
Morocco,MAR,1975,10.83067036
Morocco,MAR,1976,12.27612972
Morocco,MAR,1977,12.82351971
Morocco,MAR,1978,14.72996998
Morocco,MAR,1979,17.64817047
Morocco,MAR,1980,18.50612068
Morocco,MAR,1981,19.24966049
Morocco,MAR,1983,22.11580086
Morocco,MAR,1985,24.36083984
Morocco,MAR,1986,26.76305962
Morocco,MAR,1987,27.18906975
Morocco,MAR,1988,29.6393795
Morocco,MAR,1989,32.10511017
Morocco,MAR,1990,32.99848938
Morocco,MAR,1991,33.9809494
Morocco,MAR,1992,31.89831924
Morocco,MAR,1993,29.77936935
Morocco,MAR,1994,32.78878021
Morocco,MAR,1995,33.09370041
Morocco,MAR,1997,32.51351166
Morocco,MAR,1999,31.28787041
Morocco,MAR,2000,33.18529892
Morocco,MAR,2001,35.18183899
Morocco,MAR,2002,38.80978012
Morocco,MAR,2003,39.7960701
Morocco,MAR,2004,41.3696785
Morocco,MAR,2006,46.54695129
Morocco,MAR,2007,50.84514999
Morocco,MAR,2008,53.74536133
Morocco,MAR,2009,58.87916183
Morocco,MAR,2010,59.36314011
Morocco,MAR,2011,60.71641159
Morocco,MAR,2012,62.25746155
Morocco,MAR,2013,64.89644623
Morocco,MAR,2014,68.39411163
Mozambique,MOZ,1983,9.306610107
Mozambique,MOZ,1985,11.12518024
Mozambique,MOZ,1986,10.64622974
Mozambique,MOZ,1990,8.995360374
Mozambique,MOZ,1992,8.814359665
Mozambique,MOZ,1993,8.634030342
Mozambique,MOZ,1994,8.511289597
Mozambique,MOZ,1995,9.135350227
Mozambique,MOZ,1999,2.686320066
Mozambique,MOZ,2000,3.771379948
Mozambique,MOZ,2002,5.663509846
Mozambique,MOZ,2004,7.192220211
Mozambique,MOZ,2005,9.57240963
Mozambique,MOZ,2006,10.49884033
Mozambique,MOZ,2007,13.15238953
Mozambique,MOZ,2008,16.96315002
Mozambique,MOZ,2009,18.90827942
Mozambique,MOZ,2010,20.22643089
Mozambique,MOZ,2011,21.79002953
Mozambique,MOZ,2012,21.63106918
Mozambique,MOZ,2013,21.95858002
Mozambique,MOZ,2014,21.6896801
Myanmar,MMR,1971,12.8768301
Myanmar,MMR,1972,12.03435993
Myanmar,MMR,1973,13.39223003
Myanmar,MMR,1974,12.71417046
Myanmar,MMR,1999,29.29155922
Myanmar,MMR,2000,32.59378815
Myanmar,MMR,2001,33.40209961
Myanmar,MMR,2002,34.23069
Myanmar,MMR,2003,34.99298859
Myanmar,MMR,2004,40.09881973
Myanmar,MMR,2005,39.90512085
Myanmar,MMR,2006,41.79515076
Myanmar,MMR,2007,40.352211
Myanmar,MMR,2009,43.93930817
Myanmar,MMR,2010,43.84067917
Myanmar,MMR,2014,48.67424011
Namibia,NAM,1992,44.61119843
Namibia,NAM,1994,48.28490067
Namibia,NAM,1995,51.07862091
Namibia,NAM,1996,53.43104172
Namibia,NAM,1997,53.76937866
Namibia,NAM,1998,53.49991989
Namibia,NAM,1999,53.46250916
Namibia,NAM,2000,52.93387985
Namibia,NAM,2005,60.95291138
Namibia,NAM,2006,61.29735947
Namibia,NAM,2008,58.83982849
Namibia,NAM,2009,60.83090973
Namibia,NAM,2010,58.25922012
Namibia,NAM,2012,58.08171082
Namibia,NAM,2013,59.21483994
Nauru,NRU,1998,38.18181992
Nauru,NRU,2001,32.90597916
Nauru,NRU,2002,31.7972393
Nauru,NRU,2012,77.04081726
Nepal,NPL,1988,31.61771011
Nepal,NPL,1991,34.33401108
Nepal,NPL,1992,37.1985817
Nepal,NPL,1999,39.07777023
Nepal,NPL,2000,42.68460083
Nepal,NPL,2001,46.53744125
Nepal,NPL,2002,49.02565002
Nepal,NPL,2003,48.22919083
Nepal,NPL,2008,61.61787033
Nepal,NPL,2010,68.31881714
Nepal,NPL,2011,68.71595001
Nepal,NPL,2012,74.9781189
Nepal,NPL,2013,79.52783966
Nepal,NPL,2014,82.75215149
Nepal,NPL,2015,84.36840057
Netherlands,NLD,1971,53.61236954
Netherlands,NLD,1972,48.72074127
Netherlands,NLD,1973,52.1482811
Netherlands,NLD,1974,55.11548996
Netherlands,NLD,1975,55.44853973
Netherlands,NLD,1976,56.39822006
Netherlands,NLD,1977,57.00458908
Netherlands,NLD,1978,57.19488144
Netherlands,NLD,1979,57.80976868
Netherlands,NLD,1980,57.27209854
Netherlands,NLD,1981,57.14403915
Netherlands,NLD,1982,57.0464592
Netherlands,NLD,1983,57.19205856
Netherlands,NLD,1984,60.73414993
Netherlands,NLD,1985,62.41643906
Netherlands,NLD,1986,63.29455185
Netherlands,NLD,1987,63.55334091
Netherlands,NLD,1988,62.89170837
Netherlands,NLD,1989,61.59893036
Netherlands,NLD,1990,62.59926987
Netherlands,NLD,1991,62.67065811
Netherlands,NLD,1992,64.46369171
Netherlands,NLD,1999,62.36727142
Nicaragua,NIC,1979,20.67025948
Nicaragua,NIC,1987,22.42655945
Nicaragua,NIC,1988,26.8560791
Nicaragua,NIC,1989,23.40189934
Nicaragua,NIC,1991,29.76284027
Nicaragua,NIC,1992,27.84761047
Nicaragua,NIC,1993,27.94292068
Nicaragua,NIC,1994,29.74893951
Nicaragua,NIC,1995,33.09407043
Nicaragua,NIC,1999,43.98387909
Nicaragua,NIC,2000,44.94488144
Nicaragua,NIC,2001,45.91555023
Nicaragua,NIC,2002,49.43719101
Nicaragua,NIC,2004,54.5602684
Nicaragua,NIC,2005,59.31903076
Nicaragua,NIC,2006,61.25518036
Nicaragua,NIC,2007,63.6928215
Nicaragua,NIC,2008,61.12479019
Nicaragua,NIC,2010,67.05198669
Niger,NER,1971,0.61372
Niger,NER,1972,0.853619993
Niger,NER,1973,1.166939974
Niger,NER,1974,1.382730007
Niger,NER,1975,1.47874999
Niger,NER,1976,1.48585999
Niger,NER,1977,2.088279963
Niger,NER,1978,2.181440115
Niger,NER,1979,2.697419882
Niger,NER,1981,4.247560024
Niger,NER,1986,5.610879898
Niger,NER,1989,4.535570145
Niger,NER,1990,5.103779793
Niger,NER,1991,5.254370213
Niger,NER,1992,5.14718008
Niger,NER,1997,6.573460102
Niger,NER,2000,5.100170135
Niger,NER,2001,5.169199944
Niger,NER,2002,4.674369812
Niger,NER,2003,5.045370102
Niger,NER,2004,7.033329964
Niger,NER,2005,7.280149937
Niger,NER,2006,8.060669899
Niger,NER,2007,7.787330151
Niger,NER,2008,9.07583046
Niger,NER,2009,9.182600021
Niger,NER,2010,9.004759789
